scorer,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000
bodyparts,nose,nose,nose,l_ear,l_ear,l_ear,r_ear,r_ear,r_ear,l_eye,l_eye,l_eye,r_eye,r_eye,r_eye
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
4379,263.6392607688904,355.99108774773777,1.0,303.1195344924927,367.0977568626404,0.9999982118606567,336.827308177948,346.5047402381897,0.9999997615814209,285.5756289958954,369.2034103870392,1.0,307.3912189602852,343.0467028617859,0.999994158744812
4380,262.7566337585449,357.50759720802307,1.0,302.91714119911194,367.1525402069092,0.9999988079071045,336.01320219039917,347.08731722831726,0.9999996423721313,284.8508667945862,369.6565291881561,1.0,306.54997742176056,343.873331785202,0.9999856948852539
4381,262.07605266571045,359.18154191970825,1.0,302.7474970817566,367.2239294052124,0.9999984502792358,335.4063181877136,347.5942693352699,0.9999994039535522,284.30732131004333,370.15873861312866,1.0,305.6623475551605,345.047899723053,0.9998437166213989
4382,261.7670110464096,360.8650555610657,1.0,302.5114209651947,367.6624855995178,0.9999988079071045,334.6461296081543,347.6422264575958,0.9999991655349731,283.21073389053345,370.57833898067474,1.0,303.71677708625793,344.7238140106201,0.9969866871833801
4383,260.97787314653397,362.037153840065,1.0,302.18569827079773,367.72746896743774,0.9999983310699463,334.20280838012695,347.2305066585541,0.999998927116394,282.7836627960205,372.13360910117626,1.0,303.07513093948364,345.4820475578308,0.9735580086708069
4384,260.23758244514465,363.1024724841118,1.0,301.8589187860489,368.02307772636414,0.9999986886978149,332.9567936658859,347.75818772614,0.9999991655349731,282.09086656570435,373.0524871349335,1.0,303.2749924659729,345.87106370925903,0.9982636570930481
4385,259.48618918657303,363.9706895891577,1.0,301.2805930376053,368.5198333263397,0.9999990463256836,332.2270187139511,347.89867985993624,0.9999990463256836,281.14616775512695,373.8515543937683,1.0,300.4837834537029,347.1138219833374,0.9938522577285767
4386,258.4976246356964,365.42284548282623,1.0,301.0014337301254,368.4397358894348,0.9999988079071045,331.7737312912941,348.17859123647213,0.9999988079071045,280.18440675735474,374.3831582069397,1.0,298.70083951950073,346.46991741657257,0.9995954632759094
4387,257.71503615379333,366.31537342071533,1.0,300.5725519657135,368.6827952861786,0.9999985694885254,331.040833234787,348.5250501036644,0.9999984502792358,279.40543246269226,374.90531063079834,1.0,298.4030364751816,346.8430360555649,0.9969858527183533
4388,257.02571988105774,367.49564480781555,0.9999998807907104,299.8260455131531,368.5772559642792,0.999997615814209,330.3853505849838,348.84943050146103,0.9999980926513672,278.68541407585144,375.5174536705017,1.0,297.9550242424011,348.1533250063658,0.9961827397346497
4389,256.37033128738403,367.72048807144165,0.9999996423721313,299.02936041355133,368.9438006877899,0.9999979734420776,328.99812602996826,348.46268197894096,0.9999984502792358,277.97642290592194,375.8462462425232,1.0,297.1920003890991,348.2833654284477,0.998542070388794
4390,255.6927330493927,368.4057443141937,0.9999998807907104,298.1755827665329,369.1962707042694,0.9999977350234985,328.40302324295044,348.72692835330963,0.9999985694885254,277.11681497097015,376.2942976951599,1.0,295.9337878227234,348.74042212963104,0.9993205070495605
4391,254.7688946723938,368.91591787338257,1.0,297.74882078170776,370.065612077713,0.9999982118606567,327.9322819709778,349.09864592552185,0.999998927116394,276.2735114991665,376.8457074165344,1.0,295.08558988571167,349.00146329402924,0.9999350309371948
4392,254.29783654212952,370.00655496120453,1.0,296.7562599182129,370.27963614463806,0.9999990463256836,327.3172173500061,349.3511424064636,0.999998927116394,275.56672209501266,377.4198513031006,1.0,293.796798825264,349.27260315418243,0.9996529817581177
4393,253.74830186367035,370.80909645557404,1.0,295.9813401699066,370.3553321361542,0.9999992847442627,326.45312905311584,349.6799476146698,0.9999991655349731,274.9304623603821,377.7503819465637,1.0,293.24225556850433,350.0792398452759,0.9948707818984985
4394,252.83030611276627,371.57830786705017,1.0,295.35037112236023,370.474715590477,0.9999995231628418,325.5776687860489,350.13201236724854,0.9999994039535522,275.0278769135475,377.69578766822815,1.0,292.41708731651306,350.63974499702454,0.9790962934494019
4395,251.9220479130745,371.7245838046074,1.0,294.51160502433777,370.5945909023285,0.9999996423721313,324.4835175871849,350.5820894241333,0.9999994039535522,274.35373735427856,378.09748792648315,1.0,290.4684000015259,350.7595648765564,0.9883423447608948
4396,251.19669955968857,371.83509027957916,1.0,293.8127610683441,370.53210616111755,0.9999996423721313,323.8030151128769,350.85847425460815,0.9999995231628418,273.80054807662964,378.13536286354065,1.0,290.5579743385315,350.68201875686646,0.9975605010986328
4397,250.50300288200378,372.0235508065671,1.0,293.35198879241943,370.88454616069794,0.9999996423721313,323.06875348091125,351.11702704429626,0.9999995231628418,273.47762513160706,378.12832832336426,1.0,290.33747243881226,351.0524628162384,0.9986503720283508
4398,249.89647102355957,372.3470525741577,1.0,292.713002204895,371.12894850969315,0.9999996423721313,322.62981021404266,351.296754360199,0.9999995231628418,272.9456675052643,378.19628155231476,0.9999998807907104,289.68411111831665,351.2793276309967,0.9953290224075317
4399,249.14598321914673,372.30256202816963,1.0,292.1626814752817,371.305091381073,0.9999996423721313,321.9389433860779,351.74900484085083,0.9999992847442627,272.4823954105377,378.4376976490021,0.9999998807907104,288.6650948524475,351.7739067077637,0.9899042248725891
4400,249.05898141860962,372.0572286993265,1.0,291.8372980207205,371.3975952267647,0.9999997615814209,321.6246118545532,351.8899767398834,0.9999992847442627,272.1841342449188,378.43216240406036,0.9999998807907104,289.11649084091187,351.89023065567017,0.9961341619491577
4401,248.5988163948059,371.9575512073934,1.0,291.4245332479477,371.4002501964569,0.9999996423721313,321.0319790840149,351.2393445968628,0.9999990463256836,271.86014890670776,378.378741145134,0.9999998807907104,287.9001579284668,352.0540609359741,0.9786689281463623
4402,248.21323919296265,371.87380315363407,1.0,291.0344284772873,371.39398181438446,0.9999995231628418,320.9255187511444,351.3264465332031,0.9999990463256836,271.25297021865845,378.62629902362823,0.9999998807907104,287.3718032836914,351.80676674842834,0.9836068153381348
4403,247.71493077278137,371.7234855890274,1.0,290.68312978744507,371.2308609485626,0.9999995231628418,320.68014335632324,351.2615261077881,0.9999990463256836,270.91742038726807,378.5042155981064,0.9999998807907104,286.9576904773712,351.60869240760803,0.9874088764190674
4404,247.2177574634552,371.2197390794754,1.0,290.46327817440033,371.16114950180054,0.9999994039535522,320.623601436615,351.37086296081543,0.9999990463256836,271.22167897224426,379.15519762039185,0.9999998807907104,289.13315057754517,351.9462728500366,0.9626902937889099
4405,246.87812733650208,370.79179775714874,1.0,290.0490939617157,371.09595090150833,0.9999992847442627,320.5923397541046,351.19342041015625,0.9999988079071045,270.08770751953125,378.41867184638977,0.9999998807907104,281.59438705444336,354.0521425008774,0.7328575849533081
4406,246.56691098213196,370.0704824924469,0.9999998807907104,289.75921297073364,371.2073194384575,0.9999991655349731,320.59697937965393,351.3659772872925,0.999998927116394,270.81767773628235,378.84757471084595,0.9999998807907104,280.3740758895874,354.1696790456772,0.7873284220695496
4407,245.80784690380096,368.8532075881958,0.9999998807907104,289.64357829093933,371.30761164426804,0.9999992847442627,320.44557213783264,351.0901618003845,0.9999988079071045,270.6773693561554,378.29018115997314,1.0,287.94836711883545,350.92456102371216,0.8880442380905151
4408,245.69025349617004,367.5168743133545,0.9999997615814209,289.5913941860199,371.24847292900085,0.9999992847442627,320.4016833305359,351.00166606903076,0.9999988079071045,269.8977552652359,377.36345863342285,1.0,289.3988621234894,350.82165241241455,0.9989573955535889
4409,245.4665162563324,366.1043562889099,0.9999998807907104,289.33747267723083,371.4266203045845,0.9999994039535522,320.3320198059082,350.9762969017029,0.9999985694885254,269.75325429439545,377.1286096572876,1.0,281.576105594635,352.155800819397,0.809090256690979
4410,244.93136543035507,364.7719387412071,1.0,289.15927743911743,371.4220873117447,0.9999994039535522,320.46287059783936,350.88460540771484,0.9999984502792358,269.44567942619324,376.7088680267334,1.0,281.18491792678833,351.98523569107056,0.8800289034843445
4411,244.56521892547607,363.5467578470707,1.0,290.3023953437805,371.04792898893356,0.9999994039535522,320.6931903362274,350.7677001953125,0.9999986886978149,268.8963485956192,376.1008005142212,1.0,288.0862150192261,349.53123235702515,0.9904127717018127
4412,243.90144602954388,362.7826557159424,1.0,290.39703273773193,371.1469392180443,0.9999995231628418,320.78622031211853,350.8265995979309,0.9999988079071045,268.6632100343704,375.6590940952301,1.0,287.64339113235474,349.08966398239136,0.9991484880447388
4413,244.09598295390606,361.4194173812866,1.0,288.9111955165863,371.16490483283997,0.9999995231628418,320.89791798591614,350.79516983032227,0.9999986886978149,268.06957467645407,374.5030314922333,1.0,290.80035960674286,347.8263373821974,1.0
4414,244.18441851437092,360.5489115715027,1.0,289.1114673614502,371.0436005592346,0.9999995231628418,320.9926040172577,350.8684425354004,0.9999986886978149,268.1705562919378,374.2439475059509,1.0,290.8910105228424,347.40608537197113,1.0
4415,243.95831478387117,359.7822115421295,1.0,289.04538440704346,370.97899627685547,0.9999995231628418,321.0043087005615,350.826256275177,0.9999986886978149,268.1615050882101,374.0665307044983,1.0,290.88853085041046,347.25668931007385,1.0
4416,243.74875450134277,359.3479223251343,1.0,289.03648829460144,371.05634117126465,0.9999996423721313,320.9447252750397,350.7372479438782,0.9999985694885254,267.8560688197613,373.83937335014343,1.0,290.33248007297516,346.88192999362946,1.0
4417,243.73497104644775,358.70670223236084,1.0,288.91816234588623,370.963054895401,0.9999996423721313,321.06945729255676,351.0061755180359,0.9999985694885254,267.64983716607094,373.60916924476624,1.0,290.0403325557709,346.2807842493057,0.9999997615814209
4418,243.42947632074356,357.85921037197113,1.0,288.95217514038086,370.98678147792816,0.9999996423721313,321.1746201515198,350.976033449173,0.9999984502792358,267.5989620089531,373.4913367033005,1.0,290.1299155950546,346.13828432559967,0.9999998807907104
4419,243.339941740036,357.0664532184601,1.0,289.0292778015137,371.06397289037704,0.9999996423721313,321.3387334346771,351.0076816082001,0.9999984502792358,267.6622877418995,373.19596898555756,1.0,290.7742556333542,345.6797833442688,1.0
4420,243.07224452495575,356.8414158821106,1.0,288.99356985092163,371.0881658792496,0.9999996423721313,321.17457938194275,350.7209475040436,0.9999984502792358,267.5389074385166,373.0377707481384,1.0,290.45028257369995,345.3688530921936,1.0
4421,242.71782517433167,356.13258519768715,1.0,289.13401770591736,371.1327297091484,0.9999997615814209,321.2168707847595,350.6583106517792,0.9999986886978149,267.5055747926235,372.9325461387634,1.0,290.6186944246292,345.50159311294556,0.9999998807907104
4422,242.3160353899002,355.3274486064911,1.0,289.23410511016846,371.0152080655098,0.9999997615814209,321.12993597984314,350.3472673892975,0.9999986886978149,267.40919518470764,372.85461139678955,1.0,290.35527884960175,345.1865978240967,1.0
4423,241.74718165397644,354.9650675058365,1.0,289.344797372818,371.11220157146454,0.9999997615814209,321.1464695930481,350.4431383609772,0.9999988079071045,267.3618071079254,372.92797684669495,1.0,290.96624970436096,345.1476221084595,1.0
4424,241.31626415252686,354.23808658123016,1.0,289.32372212409973,371.02163112163544,0.9999997615814209,321.1847605705261,350.20484137535095,0.999998927116394,267.2451573610306,372.68798315525055,1.0,291.070244371891,344.9643859863281,1.0
4425,240.98957467079163,354.0774450302124,1.0,289.40308952331543,371.0052137374878,0.9999997615814209,321.24422335624695,350.1978368759155,0.9999988079071045,267.23804074525833,372.71124827861786,1.0,291.2534171938896,344.67982006073,1.0
4426,240.603657245636,354.00967967510223,1.0,289.29635643959045,371.15791207551956,0.9999997615814209,321.198447227478,350.1808772087097,0.9999986886978149,267.22375625371933,372.81361812353134,1.0,290.869456410408,344.3015384674072,1.0
4427,240.1546802520752,353.6033682823181,0.9999998807907104,288.9941232204437,371.17069405317307,0.9999997615814209,321.341299533844,350.041378736496,0.9999990463256836,267.5575227737427,372.49568685889244,1.0,290.3582376241684,344.1220827102661,1.0
4428,239.81169819831848,353.402615070343,0.9999998807907104,288.8660924434662,371.21095073223114,0.9999997615814209,321.038770198822,349.7761776447296,0.9999988079071045,267.2872266769409,372.1995195299387,1.0,290.2739840745926,343.8082330226898,1.0
4429,239.24195075035095,353.19366216659546,0.9999998807907104,288.88253355026245,371.19456565380096,0.9999997615814209,320.9024748802185,349.5723079442978,0.9999988079071045,267.14127254486084,372.1024311184883,1.0,289.9702546596527,343.6074299812317,1.0
4430,238.65431785583496,353.1564223766327,0.9999998807907104,289.00484561920166,371.16452395915985,0.9999997615814209,320.8669173717499,349.39998602867126,0.9999988079071045,267.0314474105835,371.8890683427453,1.0,289.6594088077545,343.34157967567444,1.0
4431,238.35480427742004,352.9820120334625,0.9999998807907104,289.03580594062805,371.00717067718506,0.9999997615814209,320.64072489738464,349.1783574819565,0.999998927116394,266.94527435302734,371.8961857929826,1.0,289.26235604286194,343.15547466278076,1.0
4432,238.18344640731812,352.4861898422241,0.9999998807907104,289.0047810077667,371.00662726163864,0.9999997615814209,320.7437517642975,349.14493322372437,0.9999990463256836,266.8550248146057,371.9227989092469,1.0,289.13635301589966,343.15114545822144,1.0
4433,237.94648349285126,352.7133650779724,0.9999998807907104,288.9574406147003,370.9895359277725,0.9999997615814209,320.49849462509155,349.02515852451324,0.9999990463256836,266.7763075828552,371.91311261057854,1.0,288.9343731403351,343.16616463661194,1.0
4434,237.76285064220428,352.443843126297,0.9999998807907104,288.8972499370575,370.9378105401993,0.9999997615814209,320.5329508781433,349.0123493671417,0.9999990463256836,266.60340881347656,371.94920498505235,1.0,289.00236082077026,343.2261619567871,1.0
4435,237.61221718788147,351.89941024780273,0.9999998807907104,288.888121843338,370.99736750125885,0.9999997615814209,320.4756016731262,348.94868034124374,0.9999990463256836,266.62946796417236,371.9106947109103,1.0,289.1520051956177,343.05797028541565,1.0
4436,237.61897087097168,351.7728624343872,0.9999998807907104,288.9224352836609,371.0174304842949,0.9999998807907104,320.3593075275421,349.0115085840225,0.9999990463256836,266.57060194015503,371.7223515212536,1.0,289.2871460914612,342.98901176452637,1.0
4437,237.55606484413147,351.55306005477905,0.9999998807907104,288.9079885482788,371.11340487003326,0.9999998807907104,320.34656262397766,349.03376364707947,0.9999990463256836,266.56290102005005,371.7249898314476,1.0,289.3174743652344,343.11094903945923,1.0
4438,237.41004765033722,351.2747321128845,0.9999997615814209,288.8227376937866,371.04049772024155,0.9999998807907104,320.36309814453125,348.9465485215187,0.9999990463256836,266.47336530685425,371.45565420389175,1.0,289.1784873008728,342.9132442474365,1.0
4439,237.41581881046295,350.38308548927307,0.9999997615814209,288.84884428977966,371.0655922293663,0.9999998807907104,320.19627261161804,348.9043161869049,0.999998927116394,266.4884338378906,371.4463653564453,1.0,289.2754979133606,343.04075717926025,1.0
4440,237.31826770305634,349.94040155410767,0.9999997615814209,288.8534426689148,371.12168312072754,0.9999998807907104,320.2107717990875,348.8585782647133,0.999998927116394,266.4968194961548,371.2708957195282,1.0,289.3501696586609,342.963365316391,1.0
4441,237.23645448684692,349.4382245540619,0.9999997615814209,288.83474040031433,371.13094705343246,0.9999998807907104,320.22210597991943,348.8717195391655,0.999998927116394,266.5198163986206,371.2414530515671,1.0,289.32235383987427,342.8177537918091,1.0
4442,237.15951871871948,348.95822209119797,0.9999998807907104,288.9378197193146,371.07069420814514,0.9999998807907104,320.26013231277466,348.80829441547394,0.999998927116394,266.5948214530945,371.24509477615356,1.0,289.3129277229309,342.7395486831665,1.0
